"","","","","","","","","","",""
"3341","GUIDO de Dijon","1315","Étudiant","  ","","Paris","
          Étudiant ès arts (Paris)
          
            1315
          
          .
        ","non","non","non"
"4484","GUIDO de Falcibus","1482","Gradué","  ","","Paris","
          Bachelier en médecine (Paris)
          
            1484
          
          .
        ","non","non","non"
"17640","GUIDO de Labeer","1448","Maître","  ","Paris","Paris","
          Bachelier en droit canon (Paris) 26 avril
          
            1431
          
          .
        ","non","oui","non"
"3342","GUIDO de Lingonis","1364","Étudiant","  ","","Paris","
          Étudiant ès arts (Paris)
          
            1364
          
          .
        ","non","non","non"
"17642","GUIDO de Mancuria","1482","Gradué","  ","Chartres","Paris","
          Bachelier en droit canon (Paris) 14 décembre
          
            1481
          
          .
        ","non","oui","non"
"3407","GUIDO de Mayleyo","1330","?Étudiant","  ","","Paris","","non","non","non"
"12481","GUIDO de Monceau","1381","Maître","  ","","Paris","
          Docteur en théologie (Paris)
          
            1367
          
          .
        ","oui","oui","non"
"4485","GUIDO de Montfiquet","1406","Maître","France Normandie ","Bayeux","Paris","
          Maître en médecine (Paris)
          
            1404
          
          .
        ","non","oui","non"
"12749","GUIDO de Montmirail","1508","Gradué","  ","","Paris","
          Bachelier en droit canon (Paris) (le 4 juillet)
          
            1491
          
          .
        ","oui","oui","non"
"15452","GUIDO de Munois","1295","Étudiant"," Mymo ","Autun","Orléans","
          Étudiant en théologie (?P)
          
            1277
          
          .
        ","oui","non","non"
"3410","GUIDO de Novaria","1331","Gradué","  ","","Paris","
          Licencié en médecine (Paris)
          
            1330
          
          .
        ","non","non","non"
"12450","GUIDO de Pernes","1297","Maître","  ","","Paris","
          Docteur en théologie (Paris)
          
            1287
          
          .
        ","oui","oui","oui"
"3413","GUIDO de Rua","1330","Étudiant","  ","","Paris","","non","non","non"
"3416","GUIDO de Suecia","1330","?Étudiant","Suède  ","","Paris","","non","non","non"
"16910","GUIDO de Taule","1330","?Étudiant","  ","","Paris","","non","non","non"
"19451","GUIDO de Tourrectes","1464","Etudiant ?","  ","","Paris","","non","non","non"
"3417","GUIDO de Vadetot","1434","Maître","  ","","Paris","
          Licencié en droit canon (Paris) (le 20 mars)
          
            1436
          
          .
        ","oui","oui","non"
"15566","GUIDO de Versaliis","1417","Maître","  ","","Paris","
          Maître ès arts (Paris)
          
            1416
          
          .
        ","non","non","non"
"17659","GUIDO de Villelume","1494","Maître","  ","Bourges","Paris","
          Licencié en droit canon (Paris) 25 mars
          
            1494
          
          .
        ","oui","non","non"
"19668","GUIDO de la Hecq","1464","Maître","  ","","Paris","Maître ?","non","non","non"
"3344","GUIDO de la Noue","1315","Étudiant","  ","","Paris","
          Étudiant en grammaire (Paris)
          
            1315
          
          .
        ","non","non","non"
"3422","GUIDOCUS de Ypris","1408","Étudiant","  ","","Paris","
           Étudiant en médecine (Paris)
          
            
              1407
            
            
              1408
            
          
          .
        ","non","non","non"
"16885","GUIDOMARUS Salhadini","1332","Maître","France  ","","Paris","
          Docteur en décret (Paris) attesté en février
          
            1335
          
          .
        ","oui","non","non"
"3430","GUILBERT de Bosco","1459","Étudiant","  ","","Paris","
           Étudiant en médecine (Paris)
          
            
              1457
            
            
              1460
            
          
          .
        ","non","non","non"
"3431","GUILBERT de Guedinge","1301","Incertain","  ","","","","non","oui","non"
"3432","GUILBERT de Saana","1281","Incertain","  ","","","","oui","oui","non"
"19515","GUILBERTUS de Pertria","1464","Étudiant","  ","","Paris","","non","non","non"
"17657","GUILLARDUS de Coppiaco","1490","Maître","  ","","Paris","
          Docteur in utroque jure (Paris) attesté le 26 mars
          
            1490
          
          .
        ","non","non","non"
"17633","GUILLEBERTUS Alouf","1426","Maître","  ","Bayeux","Paris","
          Licencié en droit canon (Paris) 30 mars
          
            1428
          
          .
        ","non","oui","non"
"17644","GUILLEBERTUS Dansque","1445","Gradué","  ","","Paris","
          Bachelier en droit canon (Paris) attesté en
          
            1445
          
          .
        ","non","oui","non"
"17628","GUILLEBERTUS Egidii","1416","Maître","  ","","Paris","
          Bachelier en droit canon (Paris) attesté en
          
            1416
          
          .
        ","non","oui","non"
"19258","GUILLEBERTUS de Rous","1418","Suppôt","  ","","","","non","oui","non"
"19122","GUILLELMUS","1464","Etudiant","  ","","Paris","","non","non","non"
"18756","GUILLELMUS ...at...f..","1464","Maître","  ","","Paris","Maître ès arts ?","non","non","non"
"3441","GUILLELMUS 1","1301","Incertain","  ","","","","non","oui","non"
"3688","GUILLELMUS 2","1313","Étudiant","Normandie  ","","Paris","Étudiant ?","oui","non","non"
"16926","GUILLELMUS 4","1330","?Étudiant","  ","","Paris","","non","non","non"
"3442","GUILLELMUS Aalis","1409","Étudiant","  ","","Paris","
           Étudiant en médecine (Paris)
          
            
              1400
            
            
              1403
            
          
          .
        ","oui","non","non"
"17693","GUILLELMUS Acuti","1461","Maître","France Champagne Troyes","Troyes","Paris","
          Licencié en droit canon (Paris) avril
          
            1444
          
          .
        ","oui","oui","non"
"17678","GUILLELMUS Ad Fabas","1417","Maître","  ","","Paris","
          Licencié en droit canon (Paris) janvier-février
          
            1418
          
          .
        ","oui","oui","non"
"3443","GUILLELMUS Adae","1396","Étudiant","  ","","Paris","
          Étudiant en grammaire (Paris)
          
            1396
          
          .
        ","non","non","non"
"3702","GUILLELMUS Adeline","1431","Maître","  ","","Paris","
          Docteur en théologie (Paris)
          
            1428
          
          .
        ","oui","oui","non"
"19507","GUILLELMUS Aimeri","1464","Maître","  ","","Paris","Maître ?","non","non","non"
"17685","GUILLELMUS Albe Cape","1430","Maître","  ","Coutances","Paris","
          Licencié en droit canon (Paris)
          
            1432
          
          .
        ","oui","oui","non"
"3707","GUILLELMUS Aliermi","1352","Étudiant","  ","","Paris","
          Étudiant ès arts (Paris)
          
            1352
          
          .
        ","non","non","non"
"17713","GUILLELMUS Allegret","1500","Maître","  ","Paris","Paris","
          Bachelier en droit canon (Paris) 2 février
          
            1500
          
          .
        ","non","non","non"
"3446","GUILLELMUS Alnwick","1319","?Maître","Angleterre  ","","Montpellier","
          Maître en théologie
          
            1318
          
          .
        ","non","oui","oui"
"3708","GUILLELMUS Alorge 1","1366","Extérieur","  ","","","","non","oui","non"
"19490","GUILLELMUS Alorge 2","1464","Maître","  ","","Paris","Maître ?","non","non","non"
"17683","GUILLELMUS Alouf","1425","Étudiant","  ","Bayeux","Paris","
          Étudiant en droit canon (Paris) attesté en
          
            1425
          
          .
        ","non","oui","non"
"3551","GUILLELMUS Altissiodorensis","1230","Maître","France Bourgogne Auxerre","Auxerre","Paris","
          Maître en théologie (Paris)
          
            1228
          
          .
        ","oui","oui","oui"
"19613","GUILLELMUS Amici","1464","Maître","  ","","Paris","Maître ?","non","non","non"
"3447","GUILLELMUS Amours","1496","Gradué","Pays-Bas  ","Utrecht","Paris","
          Bachelier en médecine (Paris)
          
            1496
          
          .
        ","non","non","non"
"17686","GUILLELMUS Andree","1428","Gradué","  ","Coutances","Paris","
          Bachelier en droit canon (Paris) 16 décembre
          
            1428
          
          .
        ","oui","non","non"
"3711","GUILLELMUS Anglici 1","1372","Maître","France Normandie ","Rouen","Paris","
          Étudiant en théologie (Paris)
          
            
              1370
            
            
              1379
            
          
          .
        ","oui","non","non"
"19526","GUILLELMUS Anglici 3","1464","Étudiant","  ","","Paris","","non","non","non"
"17698","GUILLELMUS Anglici 4","1474","Maître","  ","","Paris","
          Licencié en droit canon (Paris) avril
          
            1474
          
          .
        ","non","non","non"
"16658","GUILLELMUS Anglicus","1416","Gradué","  ","","Paris","
          Bachelier en théologie (Paris)
          
            1416
          
          .
        ","non","non","non"
"3560","GUILLELMUS Angus","1337","Étudiant","Écossse  ","","Paris","","oui","non","non"
"19453","GUILLELMUS Annray","1464","Maître","  ","","Paris","Maître ?","non","non","non"
"19441","GUILLELMUS Arnulphi","1464","Etudiant ?","  ","","Paris","","non","non","non"
"3717","GUILLELMUS Auberi 1","1436","Gradué","  ","","Paris","
          Bachelier en théologie (Paris)
          
            1436
          
          .
        ","non","non","non"
"16436","GUILLELMUS Auberi 2","1455","Maître","France Normandie Montivilliers","Rouen","Paris","
          Maître en théologie (Paris) (19 mai)
          
            1442
          
          .
        ","oui","oui","non"
"3718","GUILLELMUS Aurelianensis","1346","Suppôt","  ","","","","non","oui","non"
"19610","GUILLELMUS Avetor","1464","Étudiant","  ","","Paris","Etudiant ?","non","non","non"
"3720","GUILLELMUS Aymer","1447","Gradué","  ","","Paris","
          Bachelier en droit canon (Paris)
          
            1446
          
          (avant le 11 octobre).
        ","oui","oui","non"
"19527","GUILLELMUS Aymeret","1464","Étudiant","  ","","Paris","","non","non","non"
"13245","GUILLELMUS Bacheler","1496","Gradué","  ","","Paris","
          Licencié en théologie (Paris) (27 janvier)
          
            1496
          
          .
        ","oui","non","non"
"3456","GUILLELMUS Bachelier","1477","Gradué","  ","","Paris","
          Licencié en médecine (Paris)
          
            1480
          
          .
        ","non","non","non"
"3722","GUILLELMUS Bajuli","1395","Maître","  ","","Paris","
          Docteur en théologie (Paris)
          
            1373
          
          .
        ","oui","oui","non"
"17697","GUILLELMUS Bane","1447","Gradué","  ","Brechin","Paris","
          Bachelier en droit canon (Paris) 13 septembre
          
            1447
          
          .
        ","oui","non","non"
"13246","GUILLELMUS Bardelli","1411","Gradué","  ","","Paris","
          Licencié en théologie (Paris) entre
          
            
              1414
            
            
              1416
            
          
          .
        ","oui","oui","non"
"18828","GUILLELMUS Bardini","1464","Étudiant","  ","","Paris","Étudiant ?","non","non","non"
"3726","GUILLELMUS Barraudi","1402","Maître","  ","","Paris","
          Docteur en théologie (Paris)
          
            1389
          
          .
        ","oui","oui","non"
"17701","GUILLELMUS Barré","1480","Gradué","  ","Langres","Paris","
          Bachelier en droit canon (Paris) 10 février
          
            1480
          
          .
        ","oui","non","non"
"17700","GUILLELMUS Barthelemi","1480","Maître","France Paris ","","Paris","
          Bachelier en droit canon (Paris) attesté en
          
            1480
          
          .
        ","non","oui","non"
"3457","GUILLELMUS Basin","1479","Maître","France France du Centre ","Chartres","Paris","
          Maître en médecine (Paris)
          
            1466
          
          .
        ","non","oui","non"
"19647","GUILLELMUS Bataille","1464","Etudiant ?","  ","","Paris","Etudiant ?","non","non","non"
"17709","GUILLELMUS Baudeti","1486","Gradué","  ","","Paris","
          Bachelier en droit canon (Paris) 20 décembre
          
            1486
          
          .
        ","non","non","non"
"13247","GUILLELMUS Baudin","1462","Gradué","  ","","Paris","
          Licencié en théologie (Paris) (11 janvier)
          
            1462
          
          .
        ","oui","non","non"
"17710","GUILLELMUS Baudui","1447","Gradué","  ","Clermont-Ferrand","Paris","
          Bachelier en droit canon (Paris) 23 mars
          
            1447
          
          .
        ","oui","oui","non"
"17695","GUILLELMUS Bazonis","1444","Gradué","  ","","Paris","
          Bachelier en droit canon (Paris) 2 avril
          
            1444
          
          .
        ","oui","non","non"
"17707","GUILLELMUS Beguyn","1483","Gradué","  ","Langres","Paris","
          Bachelier en droit canon (Paris) 5 juin
          
            1483
          
          .
        ","non","oui","non"
"17712","GUILLELMUS Belier","1496","Gradué","  ","Troyes","Paris","
          Bachelier en droit canon (Paris) 28 octobre
          
            1496
          
          .
        ","non","non","non"
"17705","GUILLELMUS Bellengier","1474","Maître","  ","","Paris","
          Licencié en droit canon (Paris) en avril
          
            1474
          
          .
        ","non","non","non"
"3731","GUILLELMUS Belon","1443","Gradué","  ","Chartres","Paris","
          Bachelier en droit canon (le 2 septembre)
          
            1437
          
          .
        ","oui","oui","non"
"19560","GUILLELMUS Benouart","1464","Étudiant","  ","","Paris","Etudiant ?","non","non","non"
"19506","GUILLELMUS Berguen","1464","Étudiant","  ","","Paris","","non","non","non"
"3461","GUILLELMUS Bernard","1315","Étudiant","  ","","Paris","
          Étudiant ès arts (Paris)
          
            1315
          
          .
        ","non","non","non"
"17708","GUILLELMUS Berout","1486","Gradué","  ","","Paris","
          Bachelier en droit canon (Paris) 13 avril
          
            1486
          
          .
        ","non","non","non"
"17706","GUILLELMUS Berruier","1480","Gradué","  ","Tours","Paris","
          Bachelier en droit canon (Paris) 13 décembre
          
            1480
          
          .
        ","oui","oui","non"
"17704","GUILLELMUS Bertaut","1487","Gradué","  ","Lisieux","Paris","
          Bachelier en droit canon (Paris) attesté en
          
            1487
          
          .
        ","oui","oui","non"
"17714","GUILLELMUS Berthier","1501","Gradué","  ","Autun","Paris","
          Bachelier en droit canon (Paris) 19 octobre
          
            1501
          
          .
        ","non","non","non"
"16724","GUILLELMUS Bibare","1337","Étudiant","  ","","Paris","
          Étudiant (Paris)
          
            
              1329
            
            
              1331
            
          
          .
        ","oui","non","non"
"19577","GUILLELMUS Biberon","1464","Étudiant","  ","","Paris","Etudiant ?","non","non","non"
"17689","GUILLELMUS Bignon","1434","Gradué","  ","","Paris","
          Bachelier in utroque jure attesté en
          
            1434
          
          .
        ","oui","oui","non"
"15437","GUILLELMUS Bloc","1415","Maître","  ","","Paris","
          Licencié en théologie (Paris) (avant le 4 mai)
          
            1416
          
          .
        ","non","oui","oui"
"17691","GUILLELMUS Blon","1437","Gradué","  ","Chartres","Paris","
          Bachelier en droit canon (Paris) 29 août
          
            1437
          
          .
        ","oui","non","non"
"3464","GUILLELMUS Blot Scoemalier","1394","Maître","  ","Cambrai","Montpellier","
          Maître en médecine (Montpellier)
          
            1394
          
          .
        ","non","oui","non"
"17677","GUILLELMUS Blumel","1421","Maître","  ","Noyon","Paris","
          Licencié en droit canon (Paris) 4 avril
          
            1426
          
          .
        ","oui","oui","non"
"17702","GUILLELMUS Bocart","1485","Gradué","  ","Avranches","Paris","
          Bachelier en droit canon (Paris) 14 octobre
          
            1485
          
          .
        ","non","non","non"
"17676","GUILLELMUS Bochuti","1415","Maître","  ","Saint-Flour","Paris","
          Bachelier en droit canon (Paris) attesté en
          
            1415
          
          .
        ","oui","oui","non"
"3748","GUILLELMUS Bonnel","1421","Maître","France Normandie Cormeilles","Rouen","Paris","
          Docteur en droit canon (Paris) (le 14 juin)
          
            1428
          
          .
        ","oui","oui","non"
"17680","GUILLELMUS Bonnelli","1428","Gradué","  ","Coutances","Paris","
          Bachelier en droit canon (Paris) 23 mars
          
            1426
          
          .
        ","oui","oui","non"
"3749","GUILLELMUS Bonnet","1499","Étudiant","  ","","Paris","
          Étudiant (Paris)
          
            1499
          
          .
        ","oui","non","non"
"17681","GUILLELMUS Bonneti","1427","Maître","  ","Tours","Paris","
          Bachelier en droit canon (Paris) 27 février
          
            1426
          
          .
        ","oui","oui","non"
"3750","GUILLELMUS Bosco","1337","Étudiant","  ","","Paris","Étudiant en théologie (Paris).","oui","non","non"
"17703","GUILLELMUS Bostier","1487","Gradué","  ","Rouen","Paris","
          Bachelier en droit canon (Paris) 3 mars
          
            1487
          
          .
        ","oui","non","non"
"19576","GUILLELMUS Botier","1464","Étudiant","  ","","Paris","Etudiant ?","non","non","non"
"18638","GUILLELMUS Boucard","1464","Maître","  ","","Paris","
          Maître ès arts en
          
            1464
          
          ?
        ","non","non","non"
"17754","GUILLELMUS Boucheri 3","1481","Gradué","  ","Rouen","Paris","
          Bachelier en droit canon (Paris) 12 juillet
          
            1481
          
          .
        ","oui","oui","non"
"17728","GUILLELMUS Boucherii 1","1420","Gradué","  ","Bayeux","Paris","
          Bachelier en droit canon (Paris) 2 mai
          
            1420
          
          .
        ","oui","non","non"
"3754","GUILLELMUS Boucherii 2","1422","Maître","  ","","Paris","
          Docteur en théologie (Paris)
          
            
              1413
            
            
              1422
            
          
          .
        ","oui","non","non"
"17762","GUILLELMUS Boudeti","1489","Maître","  ","","Paris","
          Licencié en droit canon (Paris) 14 avril
          
            1489
          
          .
        ","non","non","non"
"17742","GUILLELMUS Bougard","1474","Maître","  ","","Paris","
          Licencié en droit canon (Paris) en avril
          
            1474
          
          .
        ","non","non","non"
"17760","GUILLELMUS Bouguier","1490","Maître","  ","","Paris","
          Licencié en droit canon (Paris) 5 avril
          
            1490
          
          .
        ","non","non","non"
"17758","GUILLELMUS Bouguyer 1","1486","Gradué","  ","","Paris","
          Bachelier en droit canon (Paris) 20 décembre
          
            1486
          
          .
        ","non","non","non"
"17759","GUILLELMUS Bouguyer 2","1488","Maître","  ","Paris","Paris","
          Bachelier en droit canon (Paris) 18 septembre
          
            1488
          
          .
        ","non","non","non"
"3756","GUILLELMUS Bouillé","1451","Maître","  ","","Paris","
          Maître en théologie (Paris) (27 mars)
          
            1444
          
          .
        ","oui","oui","oui"
"17746","GUILLELMUS Boulay","1477","Gradué","  ","Chartres","Paris","
          Bachelier en droit canon (Paris) 17 mars
          
            1477
          
          .
        ","oui","oui","non"
"19706","GUILLELMUS Boulenc","1269","Extérieur","Normandie Rouen ","","","","non","non","non"
"19609","GUILLELMUS Boulengarii","1464","Étudiant","  ","","Paris","Etudiant ?","non","non","non"
"3757","GUILLELMUS Boulon","1380","Suppôt","  ","","","","non","oui","non"
"17761","GUILLELMUS Bouquillon","1495","Maître","  ","Thérouanne","Paris","
          Licencié en droit canon (Paris) 23 février
          
            1492
          
          .
        ","oui","non","non"
"19428","GUILLELMUS Bourdin 1","1464","Maître","  ","","Paris","Maître ?","non","non","non"
"17745","GUILLELMUS Bourdin 2","1477","Gradué","  ","Évreux","Paris","
          Bachelier en droit canon (Paris) 7 mars
          
            1477
          
          .
        ","oui","oui","non"
"17727","GUILLELMUS Bourdon","1418","Maître","  ","Mans","Paris","
          Bachelier en droit canon (Paris) 16 décembre
          
            1417
          
          .
        ","oui","oui","non"
"13104","GUILLELMUS Bourdoys","1512","Maître","  ","Limoges","Paris","
           Étudiant en théologie (Paris)
          
            
              1512
            
            
              1513
            
          
          .
        ","non","non","non"
"19533","GUILLELMUS Bouret","1464","Étudiant","  ","","Paris","","non","non","non"
"3759","GUILLELMUS Bouticolli","1417","Maître","  ","","Paris","
          Docteur en théologie (Paris)
          
            1413
          
          .
        ","oui","oui","non"
"3760","GUILLELMUS Boutier","1490","Maître","  ","","Paris","
          Maître en théologie (Paris) (13 octobre)
          
            1483
          
          .
        ","oui","oui","non"
"3761","GUILLELMUS Bracon","1382","Maître","France Bourgogne ","Besançon","Paris","
          Maître in utroque jure (Paris)
          
            1380
          
          .
        ","oui","oui","non"
"13272","GUILLELMUS Bremondi","1455","Maître","  ","","Paris","
          Maître en théologie (Paris) (20 octobre)
          
            1455
          
          .
        ","oui","oui","non"
"17736","GUILLELMUS Brient","1440","Maître","  ","Quimper","Paris","
          Licencié en droit canon (Paris) 7 avril
          
            1442
          
          .
        ","oui","oui","non"
"19608","GUILLELMUS Brinon","1464","Étudiant","  ","","Paris","Etudiant ?","non","non","non"
"19541","GUILLELMUS Brisset","1464","Maître","  ","","Paris","Maître ?","non","non","non"
"19522","GUILLELMUS Brissonneti","1464","Étudiant","  ","","Paris","","non","non","non"
"3767","GUILLELMUS Brito","1313","Maître","  ","","Paris","Magister","non","non","non"
"3766","GUILLELMUS Brito","1317","Étudiant","  ","","Paris","","non","non","non"
"19646","GUILLELMUS Brosson","1464","Maître","  ","","Paris","Maître ?","non","non","non"
"17719","GUILLELMUS Brumel","1416","Étudiant","  ","","Paris","
          Étudiant en droit canon (Paris)
          
            1416
          
          .
        ","non","non","non"
"17187","GUILLELMUS Brunel","1436","Étudiant","  ","","Paris","","non","non","non"
"17722","GUILLELMUS Brusle","1416","Gradué","  ","","Paris","
          Licencié en lois attesté en
          
            1416
          
          .
        ","non","oui","non"
"18429","GUILLELMUS Bumesse","1464","Étudiant ?","  ","","Paris","Étudiant ?","non","non","non"
"17764","GUILLELMUS Bureau","1497","Gradué","  ","Mans","Paris","
          Bachelier en droit canon (Paris) 20 décembre
          
            1497
          
          .
        ","oui","non","non"
"3772","GUILLELMUS Burgensis","1476","Maître","  ","","Paris","
          Maître en théologie (Paris) (17 avril)
          
            1469
          
          .
        ","oui","oui","non"
"3771","GUILLELMUS Burgensis","1387","Étudiant","  ","","Paris","
           Étudiant en médecine (Paris)
          
            1387
          
          .
        ","oui","non","non"
"3774","GUILLELMUS Burserii","1416","Maître","  ","","Paris","
          Licencié en droit canon (Paris) le 25 avril
          
            1416
          
          .
        ","oui","oui","non"
"18463","GUILLELMUS Cacodii","1464","Étudiant","  ","","Paris","Étudiant ?","oui","non","non"
"3467","GUILLELMUS Cadioci","1411","Gradué","  ","","Paris","
          Licencié en médecine (Paris)
          
            1412
          
          .
        ","non","non","non"
"17755","GUILLELMUS Caillerii","1482","Gradué","  ","Maillezais","Paris","
          Bachelier en droit canon (Paris) 19 décembre
          
            1482
          
          .
        ","oui","oui","non"
"3780","GUILLELMUS Cairol","1449","Maître","  ","","Paris","
          Docteur en droit canon (Paris)
          
            1451
          
          .
        ","oui","oui","non"
"3468","GUILLELMUS Calebri","1493","Étudiant","  ","","Paris","
           Étudiant en médecine (Paris)
          
            
              1492
            
            
              1493
            
          
          .
        ","non","non","non"
"3786","GUILLELMUS Capel","1506","Maître","France Île-de-France Paris","Paris","Paris","
          Maître en théologie (Paris) (14 avril)
          
            1494
          
          .
        ","oui","oui","non"
"3785","GUILLELMUS Capelli","1479","Maître","  ","","Paris","
          Docteur en théologie (Paris) (le 16 septembre)
          
            1483
          
          .
        ","oui","oui","non"
"19427","GUILLELMUS Cardin","1464","Maître","  ","","Paris","Maître ?","non","non","non"
"3787","GUILLELMUS Cardonnelli","1399","Maître","  ","","Paris","
          Maître en médecine (Paris)
          
            1379
          
          .
        ","oui","oui","non"
"19645","GUILLELMUS Carnaries","1464","Etudiant ?","  ","","Paris","Etudiant ?","non","non","non"
"3788","GUILLELMUS Carnificis","1312","Extérieur","  ","","","","non","non","non"
"3790","GUILLELMUS Carnificis de Savigniaco","1386","Maître","France Île-de-France-de-France Savigny","Paris","Paris","
          Maître en médecine (Paris)
          
            1375
          
          ;
        ","oui","oui","non"
"3794","GUILLELMUS Carpentarii 1","1313","Étudiant","  ","","Paris","Étudiant ?","oui","non","non"
"19489","GUILLELMUS Carpentarii 2","1464","Maître","  ","","Paris","Maître ?","non","non","non"
"17325","GUILLELMUS Carpentarri","1313","Maître","  ","","Paris","Maître.","oui","non","non"
"19452","GUILLELMUS Carpentatoris","1464","Etudiant ?","  ","","Paris","","non","non","non"
"17715","GUILLELMUS Carrelarii","1415","Étudiant","  ","","Paris","
          Étudiant en droit canon (Paris)
          
            1415
          
          .
        ","non","non","non"
"17757","GUILLELMUS Carton","1488","Maître","  ","Paris","Paris","
          Licencié en droit canon (Paris) 10 avril
          
            1492
          
          .
        ","oui","oui","non"
"3796","GUILLELMUS Castric","1330","Maître","  ","","Paris","Magister.","non","non","non"
"19539","GUILLELMUS Caumet","1464","Étudiant","  ","","Paris","","oui","non","non"
"3798","GUILLELMUS Cave","1413","Maître","  ","","Paris","
          Docteur en théologie (Paris)
          
            1403
          
          .
        ","oui","oui","non"
"17737","GUILLELMUS Cayn","1440","Gradué","France Paris ","","Paris","
          Bachelier en droit canon (Paris) 7 septembre
          
            1440
          
          .
        ","oui","oui","non"
"17902","GUILLELMUS Cenomannensis","1280","Extérieur","  ","","","","non","non","non"
"19561","GUILLELMUS Cerclas","1464","Étudiant","  ","","Paris","Etudiant ?","non","non","non"
"3470","GUILLELMUS Chabut","1493","Maître","France Champagne ","Langres","Paris","
          Maître en médecine (Paris)
          
            1496
          
          .
        ","non","non","non"
"17743","GUILLELMUS Chamoellé","1475","Gradué","  ","Limoges","Paris","
          Bachelier en droit canon (Paris) 21 août
          
            1475
          
          .
        ","non","non","non"
"19121","GUILLELMUS Champion","1464","Maître","  ","","Paris","Maître ?","non","non","non"
"17731","GUILLELMUS Chaney","1429","Maître","  ","Verdun","Paris","
          Licencié en droit canon (Paris) 14 mars
          
            1429
          
          .
        ","oui","oui","non"
"19644","GUILLELMUS Chanterel","1464","Maître","  ","","Paris","Maître ?","non","non","non"
"19643","GUILLELMUS Chappotin","1464","Etudiant ?","  ","","Paris","Etudiant ?","non","non","non"
"19575","GUILLELMUS Charier","1464","Étudiant","  ","","Paris","Etudiant ?","non","non","non"
"16905","GUILLELMUS Charmale","1335","Gradué","France Bourgogne Avallon","","Paris","
          Bachelier en médecine (Paris) attesté en juillet
          
            1335
          
          .
        ","oui","non","non"
"18518","GUILLELMUS Charmolue","1464","Maître","  ","","Paris","Maître ès arts ?","non","non","non"
"3804","GUILLELMUS Chastellet","1366","Extérieur","  ","","","","non","oui","non"
"3473","GUILLELMUS Chataut","1404","Étudiant","  ","","Paris","
          Étudiant en grammaire (Paris)
          
            1404
          
          .
        ","non","non","non"
"17733","GUILLELMUS Chaumonneti","1430","Gradué","  ","Langres","Paris","
          Bachelier en droit canon (Paris) 14 avril
          
            1429
          
          .
        ","oui","oui","non"
"3806","GUILLELMUS Chaussardy","1405","Maître","  ","","Paris","
          Docteur en théologie (Paris)
          
            1403
          
          .
        ","oui","oui","non"
"19534","GUILLELMUS Chauveau","1464","Étudiant","  ","","Paris","","non","non","non"
"17744","GUILLELMUS Chauvelli","1475","Gradué","  ","Limoges","Paris","
          Bachelier en droit canon (Paris) attesté en
          
            1474
          
          .
        ","oui","oui","non"
"3474","GUILLELMUS Chavetel","1344","Étudiant","  ","","Paris","
          Étudiant ès arts (Paris)
          
            1346
          
          .
        ","non","non","non"
"3808","GUILLELMUS Cheminart","1472","Maître","  ","","Paris","
          Licencié en droit canon (Paris) entre
          
            
              1448
            
            
              1472
            
          
          .
        ","oui","non","non"
"19642","GUILLELMUS Chenart","1464","Etudiant ?","  ","","Paris","Etudiant ?","non","non","non"
"3809","GUILLELMUS Chere Male","1330","?Étudiant","  ","","Paris","","non","non","non"
"17716","GUILLELMUS Chesnel","1415","Gradué","  ","","Paris","
          Bachelier en droit canon (Paris) attesté en
          
            1415
          
          .
        ","oui","oui","non"
"19132","GUILLELMUS Choart","1464","Etudiant","  ","","Paris","","non","non","non"
"3810","GUILLELMUS Cholet","1416","Maître","France Bretagne Ploërmel","","Paris","
          Docteur en théologie (Paris)
          
            1413
          
          .
        ","oui","oui","non"
"19131","GUILLELMUS Chouart","1464","Etudiant","  ","","Paris","","non","non","non"
"17718","GUILLELMUS Claustre","1416","Maître","  ","","Paris","
          Maître ès arts (Paris)
          
            1416
          
          .
        ","non","non","non"
"3813","GUILLELMUS Clerici 1","1415","Maître","Ecosse  ","Brechin","Paris","
          Maître ès arts (Paris)
          
            1414
          
          ;
        ","non","oui","non"
"19618","GUILLELMUS Clerici 2","1464","Étudiant","  ","","Paris","Etudiant ?","non","non","non"
"17732","GUILLELMUS Clyfe","1428","Maître","  ","Exeter","Paris","
          Docteur en droit canon (Paris) en
          
            1428
          
          .
        ","oui","oui","non"
"17729","GUILLELMUS Colini","1426","Maître","  ","Autun","Paris","
          Licencié en droit canon (Paris) 30 mars
          
            1428
          
          .
        ","oui","oui","non"
"17763","GUILLELMUS Collason","1490","Gradué","  ","Chalon-sur-Saône","Paris","
          Bachelier en droit canon (Paris) 7 janvier
          
            1490
          
          .
        ","non","non","non"
"18662","GUILLELMUS Collot","1464","Étudiant ?","  ","","Paris","
          Étudiant en
          
            1464
          
          ?
        ","non","non","non"
"17721","GUILLELMUS Conani","1416","Gradué","  ","Saint-Malo","Paris","
          Bachelier en droit canon (Paris) attesté en
          
            1416
          
          .
        ","non","oui","non"
"3819","GUILLELMUS Constant","1380","Suppôt","  ","","","","non","oui","non"
"3475","GUILLELMUS Coquart","1425","Extérieur","  ","","","","non","oui","non"
"3476","GUILLELMUS Coquillan","1415","Étudiant","  ","","Paris","
           Étudiant en médecine (Paris)
          
            1415
          
          .
        ","non","non","non"
"19523","GUILLELMUS Coquillart 1","1464","Étudiant","  ","","Paris","","oui","non","non"
"17753","GUILLELMUS Coquillart 2","1494","Maître","France Champagne Reims","Reims","Paris","
          Bachelier en droit canon (Paris) 18 décembre
          
            1477
          
          .
        ","oui","oui","oui"
